doy	hr	lai_up	lai_down
210	8.5	1	1.39
210	9.5	1	1.39
210	10.5	1	1.4
210	11.5	1	1.4
210	12.5	1	1.4
210	13.5	1	1.4
210	14.5	1	1.4
210	15.5	1	1.41
210	16.5	1	1.41
210	17.5	1	1.41
210	18.5	1	1.41
210	19.5	1	1.41
210	20.5	1	1.42
210	21.5	1	1.42
210	22.5	1	1.42
210	23.5	1	1.42
211	0.5	1	1.42
211	1.5	1	1.43
211	2.5	1	1.43
211	3.5	1	1.43
211	4.5	1	1.43
211	5.5	1	1.43
211	6.5	1	1.44
211	7.5	1	1.44
211	8.5	1	1.44
211	9.5	1	1.44
211	10.5	1	1.44
211	11.5	1	1.45
211	12.5	1	1.45
211	13.5	1	1.45
211	14.5	1	1.45
211	15.5	1	1.45
211	16.5	1	1.46
211	17.5	1	1.46
211	18.5	1	1.46
211	19.5	1	1.46
211	20.5	1	1.46
211	21.5	1	1.47
211	22.5	1	1.47
211	23.5	1	1.47
212	0.5	1	1.47
212	1.5	1	1.48
212	2.5	1	1.48
212	3.5	1	1.48
212	4.5	1	1.48
212	5.5	1	1.48
212	6.5	1	1.49
212	7.5	1	1.49
212	8.5	1	1.49
212	9.5	1	1.49
212	10.5	1	1.49
212	11.5	1	1.5
212	12.5	1	1.5
212	13.5	1	1.5
212	14.5	1	1.5
212	15.5	1	1.5
212	16.5	1	1.51
212	17.5	1	1.51
212	18.5	1	1.51
212	19.5	1	1.51
212	20.5	1	1.51
212	21.5	1	1.52
212	22.5	1	1.52
212	23.5	1	1.52
213	0.5	1	1.52
213	1.5	1	1.52
213	2.5	1	1.53
213	3.5	1	1.53
213	4.5	1	1.53
213	5.5	1	1.53
213	6.5	1	1.53
213	7.5	1	1.54
213	8.5	1	1.54
213	9.5	1	1.54
213	10.5	1	1.54
213	11.5	1	1.54
213	12.5	1	1.55
213	13.5	1	1.55
213	14.5	1	1.55
213	15.5	1	1.55
213	16.5	1	1.55
213	17.5	1	1.56
213	18.5	1	1.56
213	19.5	1	1.56
213	20.5	1	1.56
213	21.5	1	1.56
213	22.5	1	1.57
213	23.5	1	1.57
214	0.5	1	1.57
214	1.5	1	1.57
214	2.5	1	1.57
214	3.5	1	1.58
214	4.5	1	1.58
214	5.5	1	1.58
214	6.5	1	1.58
214	7.5	1	1.58
214	8.5	1	1.59
214	9.5	1	1.59
214	10.5	1	1.59
214	11.5	1	1.59
214	12.5	1	1.59
214	13.5	1	1.6
214	14.5	1	1.6
214	15.5	1	1.6
214	16.5	1	1.6
214	17.5	1	1.6
214	18.5	1	1.61
214	19.5	1	1.61
214	20.5	1	1.61
214	21.5	1	1.61
214	22.5	1	1.61
214	23.5	1	1.62
215	0.5	1	1.62
215	1.5	1	1.62
215	2.5	1	1.62
215	3.5	1	1.62
215	4.5	1	1.63
215	5.5	1	1.63
215	6.5	1	1.63
215	7.5	1	1.63
215	8.5	1	1.63
215	9.5	1	1.64
215	10.5	1	1.64
215	11.5	1	1.64
215	12.5	1	1.64
215	13.5	1	1.64
215	14.5	1	1.65
215	15.5	1	1.65
215	16.5	1	1.65
215	17.5	1	1.65
215	18.5	1	1.65
215	19.5	1	1.66
215	20.5	1	1.66
215	21.5	1	1.66
215	22.5	1	1.66
215	23.5	1	1.66
216	0.5	1	1.67
216	1.5	1	1.67
216	2.5	1	1.67
216	3.5	1	1.67
216	4.5	1	1.67
216	5.5	1	1.68
216	6.5	1	1.68
216	7.5	1	1.68
216	8.5	1	1.68
216	9.5	1	1.68
216	10.5	1	1.69
216	11.5	1	1.69
216	12.5	1	1.69
216	13.5	1	1.69
216	14.5	1	1.69
216	15.5	1	1.7
216	16.5	1	1.7
216	17.5	1	1.7
216	18.5	1	1.7
216	19.5	1	1.7
216	20.5	1	1.71
216	21.5	1	1.71
216	22.5	1	1.71
216	23.5	1	1.71
217	0.5	1	1.71
217	1.5	1	1.72
217	2.5	1	1.72
217	3.5	1	1.72
217	4.5	1	1.72
217	5.5	1	1.72
217	6.5	1	1.73
217	7.5	1	1.73
217	8.5	1	1.73
217	9.5	1	1.73
217	10.5	1	1.73
217	11.5	1	1.74
217	12.5	1	1.74
217	13.5	1	1.74
217	14.5	1	1.74
217	15.5	1	1.74
217	16.5	1	1.75
217	17.5	1	1.75
217	18.5	1	1.75
217	19.5	1	1.75
217	20.5	1	1.75
217	21.5	1	1.76
217	22.5	1	1.76
217	23.5	1	1.76
218	0.5	1	1.76
218	1.5	1	1.77
218	2.5	1	1.77
218	3.5	1	1.77
218	4.5	1	1.77
218	5.5	1	1.77
218	6.5	1	1.78
218	7.5	1	1.78
218	8.5	1	1.78
218	9.5	1	1.78
218	10.5	1	1.78
218	11.5	1	1.79
218	12.5	1	1.79
218	13.5	1	1.79
218	14.5	1	1.79
218	15.5	1	1.79
218	16.5	1	1.8
218	17.5	1	1.8
218	18.5	1	1.8
218	19.5	1	1.8
218	20.5	1	1.8
218	21.5	1	1.81
218	22.5	1	1.81
218	23.5	1	1.81
219	0.5	1	1.81
219	1.5	1	1.81
219	2.5	1	1.82
219	3.5	1	1.82
219	4.5	1	1.82
219	5.5	1	1.82
219	6.5	1	1.82
219	7.5	1	1.83
219	8.5	1	1.83
219	9.5	1	1.83
219	10.5	1	1.83
219	11.5	1	1.83
219	12.5	1	1.84
219	13.5	1	1.84
219	14.5	1	1.84
219	15.5	1	1.84
219	16.5	1	1.84
219	17.5	1	1.85
219	18.5	1	1.85
219	19.5	1	1.85
219	20.5	1	1.85
219	21.5	1	1.85
219	22.5	1	1.86
219	23.5	1	1.86
220	0.5	1	1.86
220	1.5	1	1.86
220	2.5	1	1.86
220	3.5	1	1.87
220	4.5	1	1.87
220	5.5	1	1.87
220	6.5	1	1.87
220	7.5	1	1.87
220	8.5	1	1.88
220	9.5	1	1.88
220	10.5	1	1.88
220	11.5	1	1.88
220	12.5	1	1.88
220	13.5	1	1.89
220	14.5	1	1.89
220	15.5	1	1.89
220	16.5	1	1.89
220	17.5	1	1.89
220	18.5	1	1.9
220	19.5	1	1.9
220	20.5	1	1.9
220	21.5	1	1.9
220	22.5	1	1.9
220	23.5	1	1.91
221	0.5	1	1.91
221	1.5	1	1.91
221	2.5	1	1.91
221	3.5	1	1.91
221	4.5	1	1.92
221	5.5	1	1.92
221	6.5	1	1.92
221	7.5	1	1.92
221	8.5	1	1.92
221	9.5	1	1.93
221	10.5	1	1.93
221	11.5	1	1.93
221	12.5	1	1.93
221	13.5	1	1.93
221	14.5	1	1.93
221	15.5	1	1.93
221	16.5	1	1.93
221	17.5	1	1.92
221	18.5	1	1.92
221	19.5	1	1.92
221	20.5	1	1.92
221	21.5	1	1.92
221	22.5	1	1.92
221	23.5	1	1.92
222	0.5	1	1.92
222	1.5	1	1.91
222	2.5	1	1.91
222	3.5	1	1.91
222	4.5	1	1.91
222	5.5	1	1.91
222	6.5	1	1.91
222	7.5	1	1.91
222	8.5	1	1.91
222	9.5	1	1.91
222	10.5	1	1.9
222	11.5	1	1.9
222	12.5	1	1.9
222	13.5	1	1.9
222	14.5	1	1.9
222	15.5	1	1.9
222	16.5	1	1.9
222	17.5	1	1.9
222	18.5	1	1.89
222	19.5	1	1.89
222	20.5	1	1.89
222	21.5	1	1.89
222	22.5	1	1.89
222	23.5	1	1.89
223	0.5	1	1.89
223	1.5	1	1.89
223	2.5	1	1.88
223	3.5	1	1.88
223	4.5	1	1.88
223	5.5	1	1.88
223	6.5	1	1.88
223	7.5	1	1.88
223	8.5	1	1.88
223	9.5	1	1.88
223	10.5	1	1.88
223	11.5	1	1.87
223	12.5	1	1.87
223	13.5	1	1.87
223	14.5	1	1.87
223	15.5	1	1.87
223	16.5	1	1.87
223	17.5	1	1.87
223	18.5	1	1.87
223	19.5	1	1.86
223	20.5	1	1.86
223	21.5	1	1.86
223	22.5	1	1.86
223	23.5	1	1.86
224	0.5	1	1.86
224	1.5	1	1.86
224	2.5	1	1.86
224	3.5	1	1.85
224	4.5	1	1.85
224	5.5	1	1.85
224	6.5	1	1.85
224	7.5	1	1.85
224	8.5	1	1.85
224	9.5	1	1.85
224	10.5	1	1.85
224	11.5	1	1.85
224	12.5	1	1.84
224	13.5	1	1.84
224	14.5	1	1.84
224	15.5	1	1.84
224	16.5	1	1.84
224	17.5	1	1.84
224	18.5	1	1.84
224	19.5	1	1.84
224	20.5	1	1.83
224	21.5	1	1.83
224	22.5	1	1.83
224	23.5	1	1.83
225	0.5	1	1.83
225	1.5	1	1.83
225	2.5	1	1.83
225	3.5	1	1.83
225	4.5	1	1.82
225	5.5	1	1.82
225	6.5	1	1.82
225	7.5	1	1.82
225	8.5	1	1.82
225	9.5	1	1.82
225	10.5	1	1.82
225	11.5	1	1.82
225	12.5	1	1.82
225	13.5	1	1.81
225	14.5	1	1.81
225	15.5	1	1.81
225	16.5	1	1.81
225	17.5	1	1.81
225	18.5	1	1.81
225	19.5	1	1.81
225	20.5	1	1.81
225	21.5	1	1.8
225	22.5	1	1.8
225	23.5	1	1.8
226	0.5	1	1.8
226	1.5	1	1.8
226	2.5	1	1.8
226	3.5	1	1.8
226	4.5	1	1.8
226	5.5	1	1.79
226	6.5	1	1.79
226	7.5	1	1.79
226	8.5	1	1.79
226	9.5	1	1.79
226	10.5	1	1.79
226	11.5	1	1.79
226	12.5	1	1.79
226	13.5	1	1.79
226	14.5	1	1.78
226	15.5	1	1.78
226	16.5	1	1.78
226	17.5	1	1.78
226	18.5	1	1.78
226	19.5	1	1.78
226	20.5	1	1.78
226	21.5	1	1.78
226	22.5	1	1.77
226	23.5	1	1.77
227	0.5	1	1.77
227	1.5	1	1.77
227	2.5	1	1.77
227	3.5	1	1.77
227	4.5	1	1.77
227	5.5	1	1.77
227	6.5	1	1.76
227	7.5	1	1.76
227	8.5	1	1.76
227	9.5	1	1.76
227	10.5	1	1.76
227	11.5	1	1.76
227	12.5	1	1.76
227	13.5	1	1.76
227	14.5	1	1.76
227	15.5	1	1.75
227	16.5	1	1.75
227	17.5	1	1.75
227	18.5	1	1.75
227	19.5	1	1.75
227	20.5	1	1.75
227	21.5	1	1.75
227	22.5	1	1.75
227	23.5	1	1.74
228	0.5	1	1.74
228	1.5	1	1.74
228	2.5	1	1.74
228	3.5	1	1.74
228	4.5	1	1.74
228	5.5	1	1.74
228	6.5	1	1.74
228	7.5	1	1.73
228	8.5	1	1.73
228	9.5	1	1.73
228	10.5	1	1.73
228	11.5	1	1.73
228	12.5	1	1.73
228	13.5	1	1.73
228	14.5	1	1.73
228	15.5	1	1.73
228	16.5	1	1.72
228	17.5	1	1.72
228	18.5	1	1.72
228	19.5	1	1.72
228	20.5	1	1.72
228	21.5	1	1.72
228	22.5	1	1.72
228	23.5	1	1.72
229	0.5	1	1.71
229	1.5	1	1.71
229	2.5	1	1.71
229	3.5	1	1.71
229	4.5	1	1.71
229	5.5	1	1.71
229	6.5	1	1.71
229	7.5	1	1.71
229	8.5	1	1.7
229	9.5	1	1.7
229	10.5	1	1.7
229	11.5	1	1.7
229	12.5	1	1.7
229	13.5	1	1.7
229	14.5	1	1.7
229	15.5	1	1.7
229	16.5	1	1.7
229	17.5	1	1.69
229	18.5	1	1.69
229	19.5	1	1.69
229	20.5	1	1.69
229	21.5	1	1.69
229	22.5	1	1.69
229	23.5	1	1.69
230	0.5	1	1.69
230	1.5	1	1.68
230	2.5	1	1.68
230	3.5	1	1.68
230	4.5	1	1.68
230	5.5	1	1.68
230	6.5	1	1.68
230	7.5	1	1.68
230	8.5	1	1.68
230	9.5	1	1.67
230	10.5	1	1.67
230	11.5	1	1.67
230	12.5	1	1.67
230	13.5	1	1.67
230	14.5	1	1.67
230	15.5	1	1.67
230	16.5	1	1.67
230	17.5	1	1.67
230	18.5	1	1.66
230	19.5	1	1.66
230	20.5	1	1.66
230	21.5	1	1.66
230	22.5	1	1.66
230	23.5	1	1.66
231	0.5	1	1.66
231	1.5	1	1.66
231	2.5	1	1.65
231	3.5	1	1.65
231	4.5	1	1.65
231	5.5	1	1.65
231	6.5	1	1.65
231	7.5	1	1.65
231	8.5	1	1.65
231	9.5	1	1.65
231	10.5	1	1.64
231	11.5	1	1.64
231	12.5	1	1.64
231	13.5	1	1.64
231	14.5	1	1.64
231	15.5	1	1.64
231	16.5	1	1.64
231	17.5	1	1.64
231	18.5	1	1.64
231	19.5	1	1.63
231	20.5	1	1.63
231	21.5	1	1.63
231	22.5	1	1.63
231	23.5	1	1.63
232	0.5	1	1.63
232	1.5	1	1.63
232	2.5	1	1.63
232	3.5	1	1.62
232	4.5	1	1.62
232	5.5	1	1.62
232	6.5	1	1.62
232	7.5	1	1.62
232	8.5	1	1.62
232	9.5	1	1.62
232	10.5	1	1.62
232	11.5	1	1.61
232	12.5	1	1.61
232	13.5	1	1.61
232	14.5	1	1.61
232	15.5	1	1.61
232	16.5	1	1.61
232	17.5	1	1.61
232	18.5	1	1.61
232	19.5	1	1.61
232	20.5	1	1.6
232	21.5	1	1.6
232	22.5	1	1.6
232	23.5	1	1.6
233	0.5	1	1.6
233	1.5	1	1.6
233	2.5	1	1.6
233	3.5	1	1.6
233	4.5	1	1.59
233	5.5	1	1.59
233	6.5	1	1.59
233	7.5	1	1.59
233	8.5	1	1.59
233	9.5	1	1.59
233	10.5	1	1.59
233	11.5	1	1.59
233	12.5	1	1.58
233	13.5	1	1.58
233	14.5	1	1.58
233	15.5	1	1.58
233	16.5	1	1.58
233	17.5	1	1.58
233	18.5	1	1.58
233	19.5	1	1.58
233	20.5	1	1.58
233	21.5	1	1.57
233	22.5	1	1.57
233	23.5	1	1.57
234	0.5	1	1.57
234	1.5	1	1.57
234	2.5	1	1.57
234	3.5	1	1.57
234	4.5	1	1.57
234	5.5	1	1.56
234	6.5	1	1.56
234	7.5	1	1.56
234	8.5	1	1.56
234	9.5	1	1.56
234	10.5	1	1.56
234	11.5	1	1.56
234	12.5	1	1.56
234	13.5	1	1.55
234	14.5	1	1.55
234	15.5	1	1.55
234	16.5	1	1.55
234	17.5	1	1.55
234	18.5	1	1.55
234	19.5	1	1.55
234	20.5	1	1.55
234	21.5	1	1.55
234	22.5	1	1.54
234	23.5	1	1.54
235	0.5	1	1.54
235	1.5	1	1.54
235	2.5	1	1.54
235	3.5	1	1.54
235	4.5	1	1.54
235	5.5	1	1.54
235	6.5	1	1.53
235	7.5	1	1.53
235	8.5	1	1.53
235	9.5	1	1.53
235	10.5	1	1.53
235	11.5	1	1.53
235	12.5	1	1.53
235	13.5	1	1.53
235	14.5	1	1.52
235	15.5	1	1.52
235	16.5	1	1.52
235	17.5	1	1.52
235	18.5	1	1.52
235	19.5	1	1.52
235	20.5	1	1.52
235	21.5	1	1.52
235	22.5	1	1.52
235	23.5	1	1.51
236	0.5	1	1.51
236	1.5	1	1.51
236	2.5	1	1.51
236	3.5	1	1.51
236	4.5	1	1.51
236	5.5	1	1.51
236	6.5	1	1.51
236	7.5	1	1.5
236	8.5	1	1.5
236	9.5	1	1.5
236	10.5	1	1.5
236	11.5	1	1.5
236	12.5	1	1.5
236	13.5	1	1.5
236	14.5	1	1.5
236	15.5	1	1.49
236	16.5	1	1.49
236	17.5	1	1.49
236	18.5	1	1.49
236	19.5	1	1.49
236	20.5	1	1.49
236	21.5	1	1.49
236	22.5	1	1.49
236	23.5	1	1.49
237	0.5	1	1.48
237	1.5	1	1.48
237	2.5	1	1.48
237	3.5	1	1.48
237	4.5	1	1.48
237	5.5	1	1.48
237	6.5	1	1.48
237	7.5	1	1.48
237	8.5	1	1.47
237	9.5	1	1.47
237	10.5	1	1.47
237	11.5	1	1.47
237	12.5	1	1.47
237	13.5	1	1.47
237	14.5	1	1.47
237	15.5	1	1.47
237	16.5	1	1.46
237	17.5	1	1.46
237	18.5	1	1.46
237	19.5	1	1.46
237	20.5	1	1.46
237	21.5	1	1.46
237	22.5	1	1.46
237	23.5	1	1.46
238	0.5	1	1.45
238	1.5	1	1.45
238	2.5	1	1.45
238	3.5	1	1.45
238	4.5	1	1.45
238	5.5	1	1.45
238	6.5	1	1.45
238	7.5	1	1.45
238	8.5	1	1.45
238	9.5	1	1.44
238	10.5	1	1.44
238	11.5	1	1.44
238	12.5	1	1.44
238	13.5	1	1.44
238	14.5	1	1.44
238	15.5	1	1.44
238	16.5	1	1.44
238	17.5	1	1.43
238	18.5	1	1.43
238	19.5	1	1.43
238	20.5	1	1.43
238	21.5	1	1.43
238	22.5	1	1.43
238	23.5	1	1.43
239	0.5	1	1.43
239	1.5	1	1.42
239	2.5	1	1.42
239	3.5	1	1.42
239	4.5	1	1.42
239	5.5	1	1.42
239	6.5	1	1.42
239	7.5	1	1.42
239	8.5	1	1.42
239	9.5	1	1.42
239	10.5	1	1.41
239	11.5	1	1.41
239	12.5	1	1.41
239	13.5	1	1.41
239	14.5	1	1.41
239	15.5	1	1.41
239	16.5	1	1.41
239	17.5	1	1.41
239	18.5	1	1.4
239	19.5	1	1.4
239	20.5	1	1.4
239	21.5	1	1.4
239	22.5	1	1.4
239	23.5	1	1.4
240	0.5	1	1.4
240	1.5	1	1.4
240	2.5	1	1.39
240	3.5	1	1.39
240	4.5	1	1.39
240	5.5	1	1.39
240	6.5	1	1.39
240	7.5	1	1.39
240	8.5	1	1.39
240	9.5	1	1.39
240	10.5	1	1.39
240	11.5	1	1.38
240	12.5	1	1.38
240	13.5	1	1.38
240	14.5	1	1.38
240	15.5	1	1.38
240	16.5	1	1.38
240	17.5	1	1.38
240	18.5	1	1.38
240	19.5	1	1.37
240	20.5	1	1.37
240	21.5	1	1.37
240	22.5	1	1.37
240	23.5	1	1.37
241	0.5	1	1.37
241	1.5	1	1.37
241	2.5	1	1.37
241	3.5	1	1.36
241	4.5	1	1.36
241	5.5	1	1.36
241	6.5	1	1.36
241	7.5	1	1.36
241	8.5	1	1.36
241	9.5	1	1.36
241	10.5	1	1.36
241	11.5	1	1.36
241	12.5	1	1.35
241	13.5	1	1.35
241	14.5	1	1.35
241	15.5	1	1.35
241	16.5	1	1.35
241	17.5	1	1.35
241	18.5	1	1.35
241	19.5	1	1.35
241	20.5	1	1.34
241	21.5	1	1.34
241	22.5	1	1.34
241	23.5	1	1.34
242	0.5	1	1.34
242	1.5	1	1.34
242	2.5	1	1.34
242	3.5	1	1.34
242	4.5	1	1.33
242	5.5	1	1.33
242	6.5	1	1.33
242	7.5	1	1.33
242	8.5	1	1.33
242	9.5	1	1.33
242	10.5	1	1.33
242	11.5	1	1.33
242	12.5	1	1.33
242	13.5	1	1.32
242	14.5	1	1.32
242	15.5	1	1.32
242	16.5	1	1.32
242	17.5	1	1.32
242	18.5	1	1.32
242	19.5	1	1.32
242	20.5	1	1.32
242	21.5	1	1.31
242	22.5	1	1.31
242	23.5	1	1.31
243	0.5	1	1.31
243	1.5	1	1.31
243	2.5	1	1.31
243	3.5	1	1.31
243	4.5	1	1.31
243	5.5	1	1.3
243	6.5	1	1.3
243	7.5	1	1.3
243	8.5	1	1.3
243	9.5	1	1.3
243	10.5	1	1.3
243	11.5	1	1.3
243	12.5	1	1.3
243	13.5	1	1.3
243	14.5	1	1.29
243	15.5	1	1.29
243	16.5	1	1.29
243	17.5	1	1.29
243	18.5	1	1.29
243	19.5	1	1.29
243	20.5	1	1.29
243	21.5	1	1.29
243	22.5	1	1.28
243	23.5	1	1.28
244	0.5	1	1.28
244	1.5	1	1.28
244	2.5	1	1.28
244	3.5	1	1.28
244	4.5	1	1.28
244	5.5	1	1.28
244	6.5	1	1.27
244	7.5	1	1.27
244	8.5	1	1.27
244	9.5	1	1.27
244	10.5	1	1.27
244	11.5	1	1.27
244	12.5	1	1.27
244	13.5	1	1.27
244	14.5	1	1.27
244	15.5	1	1.26
244	16.5	1	1.26
244	17.5	1	1.26
244	18.5	1	1.26
244	19.5	1	1.26
244	20.5	1	1.26
244	21.5	1	1.26
244	22.5	1	1.26
244	23.5	1	1.25
245	0.5	1	1.25
245	1.5	1	1.25
245	2.5	1	1.25
245	3.5	1	1.25
245	4.5	1	1.25
245	5.5	1	1.25
245	6.5	1	1.25
245	7.5	1	1.24
245	8.5	1	1.24
245	9.5	1	1.24
245	10.5	1	1.24
245	11.5	1	1.24
245	12.5	1	1.24
245	13.5	1	1.24
245	14.5	1	1.24
245	15.5	1	1.24
245	16.5	1	1.23
245	17.5	1	1.23
245	18.5	1	1.23
245	19.5	1	1.23
245	20.5	1	1.23
245	21.5	1	1.23
245	22.5	1	1.23
245	23.5	1	1.23
246	0.5	1	1.22
246	1.5	1	1.22
246	2.5	1	1.22
246	3.5	1	1.22
246	4.5	1	1.22
246	5.5	1	1.22
246	6.5	1	1.22
246	7.5	1	1.22
246	8.5	1	1.21
246	9.5	1	1.21
246	10.5	1	1.21
246	11.5	1	1.21
246	12.5	1	1.21
246	13.5	1	1.21
246	14.5	1	1.21
246	15.5	1	1.21
246	16.5	1	1.21
246	17.5	1	1.2
246	18.5	1	1.2
246	19.5	1	1.2
246	20.5	1	1.2
246	21.5	1	1.2
246	22.5	1	1.2
246	23.5	1	1.2
247	0.5	1	1.2
247	1.5	1	1.19
247	2.5	1	1.19
247	3.5	1	1.19
247	4.5	1	1.19
247	5.5	1	1.19
247	6.5	1	1.19
247	7.5	1	1.19
247	8.5	1	1.19
247	9.5	1	1.18
247	10.5	1	1.18
247	11.5	1	1.18
247	12.5	1	1.18
247	13.5	1	1.18
247	14.5	1	1.18
247	15.5	1	1.18
247	16.5	1	1.18
247	17.5	1	1.18
247	18.5	1	1.17
247	19.5	1	1.17
247	20.5	1	1.17
247	21.5	1	1.17
247	22.5	1	1.17
247	23.5	1	1.17
248	0.5	1	1.17
248	1.5	1	1.17
248	2.5	1	1.16
248	3.5	1	1.16
248	4.5	1	1.16
248	5.5	1	1.16
248	6.5	1	1.16
248	7.5	1	1.16
248	8.5	1	1.16
248	9.5	1	1.16
248	10.5	1	1.15
248	11.5	1	1.15
248	12.5	1	1.15
248	13.5	1	1.15
248	14.5	1	1.15
248	15.5	1	1.15
248	16.5	1	1.15
248	17.5	1	1.15
248	18.5	1	1.15
248	19.5	1	1.14
248	20.5	1	1.14
248	21.5	1	1.14
248	22.5	1	1.14
248	23.5	1	1.14
249	0.5	1	1.14
249	1.5	1	1.14
249	2.5	1	1.14
249	3.5	1	1.13
249	4.5	1	1.13
249	5.5	1	1.13
249	6.5	1	1.13
249	7.5	1	1.13
249	8.5	1	1.13
249	9.5	1	1.13
249	10.5	1	1.13
249	11.5	1	1.12
249	12.5	1	1.12
249	13.5	1	1.12
249	14.5	1	1.12
249	15.5	1	1.12
249	16.5	1	1.12
249	17.5	1	1.12
249	18.5	1	1.12
249	19.5	1	1.12
249	20.5	1	1.11
249	21.5	1	1.11
249	22.5	1	1.11
249	23.5	1	1.11
250	0.5	1	1.11
250	1.5	1	1.11
250	2.5	1	1.11
250	3.5	1	1.11
250	4.5	1	1.1
250	5.5	1	1.1
250	6.5	1	1.1
250	7.5	1	1.1
250	8.5	1	1.1
250	9.5	1	1.1
250	10.5	1	1.1
250	11.5	1	1.1
250	12.5	1	1.09
250	13.5	1	1.09
250	14.5	1	1.09
250	15.5	1	1.09
250	16.5	1	1.09
250	17.5	1	1.09
250	18.5	1	1.09
250	19.5	1	1.09
250	20.5	1	1.09
250	21.5	1	1.08
250	22.5	1	1.08
250	23.5	1	1.08
251	0.5	1	1.08
251	1.5	1	1.08
251	2.5	1	1.08
251	3.5	1	1.08
251	4.5	1	1.08
251	5.5	1	1.07
251	6.5	1	1.07
251	7.5	1	1.07
251	8.5	1	1.07
251	9.5	1	1.07
251	10.5	1	1.07
251	11.5	1	1.07
251	12.5	1	1.07
251	13.5	1	1.06
251	14.5	1	1.06
251	15.5	1	1.06
251	16.5	1	1.06
251	17.5	1	1.06
251	18.5	1	1.06
251	19.5	1	1.06
251	20.5	1	1.06
251	21.5	1	1.06
251	22.5	1	1.05
251	23.5	1	1.05
252	0.5	1	1.05
252	1.5	1	1.05
252	2.5	1	1.05
252	3.5	1	1.05
252	4.5	1	1.05
252	5.5	1	1.05
252	6.5	1	1.04
252	7.5	1	1.04
252	8.5	1	1.04
252	9.5	1	1.04
252	10.5	1	1.04
252	11.5	1	1.04
252	12.5	1	1.04
252	13.5	1	1.04
252	14.5	1	1.03
252	15.5	1	1.03
252	16.5	1	1.03
252	17.5	1	1.03
252	18.5	1	1.03
252	19.5	1	1.03
252	20.5	1	1.03
252	21.5	1	1.03
252	22.5	1	1.03
252	23.5	1	1.02
253	0.5	1	1.02
253	1.5	1	1.02
253	2.5	1	1.02
253	3.5	1	1.02
253	4.5	1	1.02
253	5.5	1	1.02
253	6.5	1	1.02
253	7.5	1	1.01
253	8.5	1	1.01
253	9.5	1	1.01
253	10.5	1	1.01
253	11.5	1	1.01
253	12.5	1	1.01
253	13.5	1	1.01
253	14.5	1	1.01
253	15.5	1	1
253	16.5	1	1
253	17.5	1	1
253	18.5	1	1
253	19.5	1	1
253	20.5	1	1
253	21.5	1	1
253	22.5	1	1
253	23.5	1	1
254	0.5	1	0.99
254	1.5	1	0.99
254	2.5	1	0.99
254	3.5	1	0.99
254	4.5	1	0.99
254	5.5	1	0.99
254	6.5	1	0.99
254	7.5	1	0.99
254	8.5	1	0.98
254	9.5	1	0.98
254	10.5	1	0.98
254	11.5	1	0.98
254	12.5	1	0.98
254	13.5	1	0.98
254	14.5	1	0.98
254	15.5	1	0.98
254	16.5	1	0.97
254	17.5	1	0.97
254	18.5	1	0.97
254	19.5	1	0.97
254	20.5	1	0.97
254	21.5	1	0.97
254	22.5	1	0.97
254	23.5	1	0.97
255	0.5	1	0.96
255	1.5	1	0.96
255	2.5	1	0.96
255	3.5	1	0.96
255	4.5	1	0.96
255	5.5	1	0.96
255	6.5	1	0.96
255	7.5	1	0.96
255	8.5	1	0.96
255	9.5	1	0.95
255	10.5	1	0.95
255	11.5	1	0.95
255	12.5	1	0.95
255	13.5	1	0.95
255	14.5	1	0.95
255	15.5	1	0.95
255	16.5	1	0.95
255	17.5	1	0.94
255	18.5	1	0.94
255	19.5	1	0.94
255	20.5	1	0.94
255	21.5	1	0.94
255	22.5	1	0.94
255	23.5	1	0.94
256	0.5	1	0.94
256	1.5	1	0.93
256	2.5	1	0.93
256	3.5	1	0.93
256	4.5	1	0.93
256	5.5	1	0.93
256	6.5	1	0.93
256	7.5	1	0.93
256	8.5	1	0.93
256	9.5	1	0.93
256	10.5	1	0.92
256	11.5	1	0.92
256	12.5	1	0.92
256	13.5	1	0.92
256	14.5	1	0.92
256	15.5	1	0.92
256	16.5	1	0.92
256	17.5	1	0.92
256	18.5	1	0.91
256	19.5	1	0.91
256	20.5	1	0.91
256	21.5	1	0.91
256	22.5	1	0.91
256	23.5	1	0.91
257	0.5	1	0.91
257	1.5	1	0.91
257	2.5	1	0.9
257	3.5	1	0.9
257	4.5	1	0.9
257	5.5	1	0.9
257	6.5	1	0.9
257	7.5	1	0.9
257	8.5	1	0.9
257	9.5	1	0.9
257	10.5	1	0.9
257	11.5	1	0.89
257	12.5	1	0.89
257	13.5	1	0.89
257	14.5	1	0.89
257	15.5	1	0.89
257	16.5	1	0.89
257	17.5	1	0.89
257	18.5	1	0.89
257	19.5	1	0.88
257	20.5	1	0.88
257	21.5	1	0.88
257	22.5	1	0.88
257	23.5	1	0.88
258	0.5	1	0.88
258	1.5	1	0.88
258	2.5	1	0.88
258	3.5	1	0.87
258	4.5	1	0.87
258	5.5	1	0.87
258	6.5	1	0.87
258	7.5	1	0.87
258	8.5	1	0.87
258	9.5	1	0.87
258	10.5	1	0.87
258	11.5	1	0.87
258	12.5	1	0.86
258	13.5	1	0.86
258	14.5	1	0.86
258	15.5	1	0.86
258	16.5	1	0.86
258	17.5	1	0.86
258	18.5	1	0.86
258	19.5	1	0.86
258	20.5	1	0.85
258	21.5	1	0.85
