doy	hr	d18oPrecip	2H	d18oVapour
84	2.5	-13.10	-10.0	-17.69
84	3.5	-13.10	-10.0	-17.69
84	4.5	-13.10	-10.0	-17.69
84	5.5	-13.10	-10.0	-17.69
84	6.5	-13.10	-10.0	-17.69
84	7.5	-13.09	-10.0	-17.69
84	8.5	-13.09	-10.0	-17.69
84	9.5	-13.09	-10.0	-17.69
84	10.5	-13.09	-10.0	-17.69
84	11.5	-13.09	-10.0	-17.68
84	12.5	-13.09	-10.0	-17.68
84	13.5	-13.09	-10.0	-17.68
84	14.5	-13.09	-10.0	-17.68
84	15.5	-13.09	-10.0	-17.68
84	16.5	-13.09	-10.0	-17.68
84	17.5	-13.09	-10.0	-17.68
84	18.5	-13.09	-10.0	-17.68
84	19.5	-13.09	-10.0	-17.68
84	20.5	-13.08	-10.0	-17.68
84	21.5	-13.08	-10.0	-17.67
84	22.5	-13.08	-10.0	-17.67
84	23.5	-13.08	-10.0	-17.67
85	0.5	-13.08	-10.0	-17.67
85	1.5	-13.08	-10.0	-17.67
85	2.5	-13.08	-10.0	-17.67
85	3.5	-13.08	-10.0	-17.67
85	4.5	-13.08	-10.0	-17.67
85	5.5	-13.08	-10.0	-17.67
85	6.5	-13.08	-10.0	-17.66
85	7.5	-13.08	-10.0	-17.66
85	8.5	-13.08	-10.0	-17.66
85	9.5	-13.08	-10.0	-17.66
85	10.5	-13.07	-10.0	-17.66
85	11.5	-13.07	-10.0	-17.66
85	12.5	-13.07	-10.0	-17.66
85	13.5	-13.07	-10.0	-17.66
85	14.5	-13.07	-10.0	-17.66
85	15.5	-13.07	-10.0	-17.66
85	16.5	-13.07	-10.0	-17.65
85	17.5	-13.07	-10.0	-17.65
85	18.5	-13.07	-10.0	-17.65
85	19.5	-13.07	-10.0	-17.65
85	20.5	-13.07	-10.0	-17.65
85	21.5	-13.07	-10.0	-17.65
85	22.5	-13.07	-10.0	-17.65
85	23.5	-13.06	-10.0	-17.65
86	0.5	-13.06	-10.0	-17.65
86	1.5	-13.06	-10.0	-17.64
86	2.5	-13.06	-10.0	-17.64
86	3.5	-13.06	-10.0	-17.64
86	4.5	-13.06	-10.0	-17.64
86	5.5	-13.06	-10.0	-17.64
86	6.5	-13.06	-10.0	-17.64
86	7.5	-13.06	-10.0	-17.64
86	8.5	-13.06	-10.0	-17.64
86	9.5	-13.06	-10.0	-17.64
86	10.5	-13.06	-10.0	-17.64
86	11.5	-13.06	-10.0	-17.63
86	12.5	-13.05	-10.0	-17.63
86	13.5	-13.05	-10.0	-17.63
86	14.5	-13.05	-10.0	-17.63
86	15.5	-13.05	-10.0	-17.63
86	16.5	-13.05	-10.0	-17.63
86	17.5	-13.05	-10.0	-17.63
86	18.5	-13.05	-10.0	-17.63
86	19.5	-13.05	-10.0	-17.63
86	20.5	-13.05	-10.0	-17.63
86	21.5	-13.05	-10.0	-17.62
86	22.5	-13.05	-10.0	-17.62
86	23.5	-13.05	-10.0	-17.62
87	0.5	-13.05	-10.0	-17.62
87	1.5	-13.07	-10.0	-17.62
87	2.5	-13.08	-10.0	-17.62
87	3.5	-13.10	-10.0	-17.62
87	4.5	-13.11	-10.0	-17.62
87	5.5	-13.13	-10.0	-17.62
87	6.5	-13.14	-10.0	-17.61
87	7.5	-13.16	-10.0	-17.61
87	8.5	-13.17	-10.0	-17.61
87	9.5	-13.19	-10.0	-17.61
87	10.5	-13.20	-10.0	-17.61
87	11.5	-13.22	-10.0	-17.61
87	12.5	-13.23	-10.0	-17.61
87	13.5	-13.24	-10.0	-17.61
87	14.5	-13.26	-10.0	-17.61
87	15.5	-13.27	-10.0	-17.61
87	16.5	-13.29	-10.0	-17.60
87	17.5	-13.30	-10.0	-17.60
87	18.5	-13.32	-10.0	-17.60
87	19.5	-13.33	-10.0	-17.60
87	20.5	-13.35	-10.0	-17.60
87	21.5	-13.36	-10.0	-17.60
87	22.5	-13.38	-10.0	-17.60
87	23.5	-13.39	-10.0	-17.60
88	0.5	-13.41	-10.0	-17.60
88	1.5	-13.42	-10.0	-17.60
88	2.5	-13.44	-10.0	-17.59
88	3.5	-13.45	-10.0	-17.59
88	4.5	-13.47	-10.0	-17.59
88	5.5	-13.48	-10.0	-17.59
88	6.5	-13.49	-10.0	-17.59
88	7.5	-13.51	-10.0	-17.59
88	8.5	-13.52	-10.0	-17.59
88	9.5	-13.54	-10.0	-17.59
88	10.5	-13.55	-10.0	-17.59
88	11.5	-13.57	-10.0	-17.58
88	12.5	-13.58	-10.0	-17.58
88	13.5	-13.60	-10.0	-17.58
88	14.5	-13.61	-10.0	-17.58
88	15.5	-13.63	-10.0	-17.58
88	16.5	-13.64	-10.0	-17.58
88	17.5	-13.66	-10.0	-17.58
88	18.5	-13.67	-10.0	-17.58
88	19.5	-13.69	-10.0	-17.58
88	20.5	-13.70	-10.0	-17.58
88	21.5	-13.72	-10.0	-17.57
88	22.5	-13.73	-10.0	-17.57
88	23.5	-13.74	-10.0	-17.57
89	0.5	-13.76	-10.0	-17.57
89	1.5	-13.77	-10.0	-17.57
89	2.5	-13.79	-10.0	-17.57
89	3.5	-13.80	-10.0	-17.57
89	4.5	-13.82	-10.0	-17.57
89	5.5	-13.83	-10.0	-17.57
89	6.5	-13.85	-10.0	-17.56
89	7.5	-13.86	-10.0	-17.56
89	8.5	-13.88	-10.0	-17.56
89	9.5	-13.89	-10.0	-17.56
89	10.5	-13.91	-10.0	-17.56
89	11.5	-13.92	-10.0	-17.56
89	12.5	-13.94	-10.0	-17.56
89	13.5	-13.95	-10.0	-17.56
89	14.5	-13.97	-10.0	-17.56
89	15.5	-13.98	-10.0	-17.56
89	16.5	-13.99	-10.0	-17.55
89	17.5	-14.01	-10.0	-17.55
89	18.5	-14.02	-10.0	-17.55
89	19.5	-14.04	-10.0	-17.55
89	20.5	-14.05	-10.0	-17.55
89	21.5	-14.07	-10.0	-17.55
89	22.5	-14.08	-10.0	-17.55
89	23.5	-14.10	-10.0	-17.55
90	0.5	-14.11	-10.0	-17.55
90	1.5	-14.13	-10.0	-17.55
90	2.5	-14.14	-10.0	-17.54
90	3.5	-14.16	-10.0	-17.54
90	4.5	-14.17	-10.0	-17.54
90	5.5	-14.19	-10.0	-17.54
90	6.5	-14.20	-10.0	-17.54
90	7.5	-14.22	-10.0	-17.54
90	8.5	-14.23	-10.0	-17.54
90	9.5	-14.24	-10.0	-17.54
90	10.5	-14.26	-10.0	-17.54
90	11.5	-14.27	-10.0	-17.53
90	12.5	-14.29	-10.0	-17.53
90	13.5	-14.30	-10.0	-17.53
90	14.5	-14.32	-10.0	-17.53
90	15.5	-14.33	-10.0	-17.53
90	16.5	-14.35	-10.0	-17.53
90	17.5	-14.36	-10.0	-17.53
90	18.5	-14.38	-10.0	-17.53
90	19.5	-14.39	-10.0	-17.53
90	20.5	-14.41	-10.0	-17.53
90	21.5	-14.42	-10.0	-17.52
90	22.5	-14.44	-10.0	-17.52
90	23.5	-14.45	-10.0	-17.52
91	0.5	-14.47	-10.0	-17.52
91	1.5	-14.48	-10.0	-17.52
91	2.5	-14.49	-10.0	-17.52
91	3.5	-14.51	-10.0	-17.52
91	4.5	-14.52	-10.0	-17.52
91	5.5	-14.54	-10.0	-17.52
91	6.5	-14.55	-10.0	-17.51
91	7.5	-14.57	-10.0	-17.51
91	8.5	-14.58	-10.0	-17.51
91	9.5	-14.60	-10.0	-17.51
91	10.5	-14.61	-10.0	-17.51
91	11.5	-14.63	-10.0	-17.51
91	12.5	-14.62	-10.0	-17.51
91	13.5	-14.60	-10.0	-17.51
91	14.5	-14.58	-10.0	-17.51
91	15.5	-14.56	-10.0	-17.51
91	16.5	-14.54	-10.0	-17.50
91	17.5	-14.51	-10.0	-17.50
91	18.5	-14.49	-10.0	-17.50
91	19.5	-14.47	-10.0	-17.50
91	20.5	-14.45	-10.0	-17.50
91	21.5	-14.43	-10.0	-17.50
91	22.5	-14.41	-10.0	-17.50
91	23.5	-14.38	-10.0	-17.50
92	0.5	-14.36	-10.0	-17.50
92	1.5	-14.34	-10.0	-17.50
92	2.5	-14.32	-10.0	-17.49
92	3.5	-14.30	-10.0	-17.49
92	4.5	-14.28	-10.0	-17.49
92	5.5	-14.25	-10.0	-17.49
92	6.5	-14.23	-10.0	-17.49
92	7.5	-14.21	-10.0	-17.49
92	8.5	-14.19	-10.0	-17.49
92	9.5	-14.17	-10.0	-17.49
92	10.5	-14.15	-10.0	-17.49
92	11.5	-14.12	-10.0	-17.48
92	12.5	-14.10	-10.0	-17.48
92	13.5	-14.08	-10.0	-17.48
92	14.5	-14.06	-10.0	-17.48
92	15.5	-14.04	-10.0	-17.48
92	16.5	-14.02	-10.0	-17.48
92	17.5	-13.99	-10.0	-17.48
92	18.5	-13.97	-10.0	-17.48
92	19.5	-13.95	-10.0	-17.48
92	20.5	-13.93	-10.0	-17.48
92	21.5	-13.91	-10.0	-17.47
92	22.5	-13.88	-10.0	-17.47
92	23.5	-13.86	-10.0	-17.47
93	0.5	-13.84	-10.0	-17.47
93	1.5	-13.82	-10.0	-17.47
93	2.5	-13.80	-10.0	-17.47
93	3.5	-13.78	-10.0	-17.47
93	4.5	-13.75	-10.0	-17.47
93	5.5	-13.73	-10.0	-17.47
93	6.5	-13.71	-10.0	-17.47
93	7.5	-13.69	-10.0	-17.46
93	8.5	-13.67	-10.0	-17.46
93	9.5	-13.65	-10.0	-17.46
93	10.5	-13.62	-10.0	-17.46
93	11.5	-13.60	-10.0	-17.46
93	12.5	-13.58	-10.0	-17.46
93	13.5	-13.56	-10.0	-17.46
93	14.5	-13.54	-10.0	-17.46
93	15.5	-13.52	-10.0	-17.46
93	16.5	-13.49	-10.0	-17.45
93	17.5	-13.47	-10.0	-17.45
93	18.5	-13.45	-10.0	-17.45
93	19.5	-13.43	-10.0	-17.45
93	20.5	-13.41	-10.0	-17.45
93	21.5	-13.38	-10.0	-17.45
93	22.5	-13.36	-10.0	-17.45
93	23.5	-13.34	-10.0	-17.45
94	0.5	-13.32	-10.0	-17.45
94	1.5	-13.30	-10.0	-17.45
94	2.5	-13.28	-10.0	-17.44
94	3.5	-13.25	-10.0	-17.44
94	4.5	-13.23	-10.0	-17.44
94	5.5	-13.21	-10.0	-17.44
94	6.5	-13.19	-10.0	-17.44
94	7.5	-13.17	-10.0	-17.44
94	8.5	-13.15	-10.0	-17.44
94	9.5	-13.12	-10.0	-17.44
94	10.5	-13.10	-10.0	-17.44
94	11.5	-13.08	-10.0	-17.43
94	12.5	-13.06	-10.0	-17.43
94	13.5	-13.04	-10.0	-17.43
94	14.5	-13.02	-10.0	-17.43
94	15.5	-12.99	-10.0	-17.43
94	16.5	-12.97	-10.0	-17.43
94	17.5	-12.95	-10.0	-17.43
94	18.5	-12.93	-10.0	-17.43
94	19.5	-12.91	-10.0	-17.43
94	20.5	-12.89	-10.0	-17.43
94	21.5	-12.86	-10.0	-17.42
94	22.5	-12.84	-10.0	-17.42
94	23.5	-12.82	-10.0	-17.42
95	0.5	-12.80	-10.0	-17.42
95	1.5	-12.78	-10.0	-17.42
95	2.5	-12.75	-10.0	-17.42
95	3.5	-12.73	-10.0	-17.42
95	4.5	-12.71	-10.0	-17.42
95	5.5	-12.69	-10.0	-17.42
95	6.5	-12.67	-10.0	-17.42
95	7.5	-12.65	-10.0	-17.41
95	8.5	-12.62	-10.0	-17.41
95	9.5	-12.60	-10.0	-17.41
95	10.5	-12.58	-10.0	-17.41
95	11.5	-12.56	-10.0	-17.41
95	12.5	-12.54	-10.0	-17.41
95	13.5	-12.52	-10.0	-17.41
95	14.5	-12.49	-10.0	-17.41
95	15.5	-12.47	-10.0	-17.41
95	16.5	-12.45	-10.0	-17.40
95	17.5	-12.43	-10.0	-17.40
95	18.5	-12.41	-10.0	-17.40
95	19.5	-12.39	-10.0	-17.40
95	20.5	-12.36	-10.0	-17.40
95	21.5	-12.34	-10.0	-17.40
95	22.5	-12.32	-10.0	-17.40
95	23.5	-12.30	-10.0	-17.40
96	0.5	-12.28	-10.0	-17.40
96	1.5	-12.25	-10.0	-17.40
96	2.5	-12.23	-10.0	-17.39
96	3.5	-12.21	-10.0	-17.39
96	4.5	-12.19	-10.0	-17.39
96	5.5	-12.17	-10.0	-17.39
96	6.5	-12.15	-10.0	-17.39
96	7.5	-12.12	-10.0	-17.39
96	8.5	-12.10	-10.0	-17.39
96	9.5	-12.08	-10.0	-17.39
96	10.5	-12.06	-10.0	-17.39
96	11.5	-12.04	-10.0	-17.39
96	12.5	-12.02	-10.0	-17.38
96	13.5	-11.99	-10.0	-17.38
96	14.5	-11.97	-10.0	-17.38
96	15.5	-11.95	-10.0	-17.38
96	16.5	-11.93	-10.0	-17.38
96	17.5	-11.91	-10.0	-17.38
96	18.5	-11.89	-10.0	-17.38
96	19.5	-11.86	-10.0	-17.38
96	20.5	-11.84	-10.0	-17.38
96	21.5	-11.82	-10.0	-17.37
96	22.5	-11.80	-10.0	-17.37
96	23.5	-11.78	-10.0	-17.37
97	0.5	-11.76	-10.0	-17.37
97	1.5	-11.73	-10.0	-17.37
97	2.5	-11.71	-10.0	-17.37
97	3.5	-11.69	-10.0	-17.37
97	4.5	-11.67	-10.0	-17.37
97	5.5	-11.65	-10.0	-17.37
97	6.5	-11.62	-10.0	-17.37
97	7.5	-11.60	-10.0	-17.36
97	8.5	-11.58	-10.0	-17.36
97	9.5	-11.56	-10.0	-17.36
97	10.5	-11.54	-10.0	-17.36
97	11.5	-11.52	-10.0	-17.36
97	12.5	-11.49	-10.0	-17.36
97	13.5	-11.47	-10.0	-17.36
97	14.5	-11.45	-10.0	-17.36
97	15.5	-11.43	-10.0	-17.36
97	16.5	-11.41	-10.0	-17.35
97	17.5	-11.39	-10.0	-17.35
97	18.5	-11.36	-10.0	-17.35
97	19.5	-11.34	-10.0	-17.35
97	20.5	-11.32	-10.0	-17.35
97	21.5	-11.30	-10.0	-17.35
97	22.5	-11.28	-10.0	-17.35
97	23.5	-11.26	-10.0	-17.35
98	0.5	-11.23	-10.0	-17.35
98	1.5	-11.21	-10.0	-17.35
98	2.5	-11.19	-10.0	-17.34
98	3.5	-11.17	-10.0	-17.34
98	4.5	-11.15	-10.0	-17.34
98	5.5	-11.12	-10.0	-17.34
98	6.5	-11.10	-10.0	-17.34
98	7.5	-11.08	-10.0	-17.34
98	8.5	-11.06	-10.0	-17.34
98	9.5	-11.04	-10.0	-17.34
98	10.5	-11.02	-10.0	-17.34
98	11.5	-10.99	-10.0	-17.34
98	12.5	-10.97	-10.0	-17.33
98	13.5	-10.95	-10.0	-17.33
98	14.5	-10.93	-10.0	-17.33
98	15.5	-10.91	-10.0	-17.33
98	16.5	-10.89	-10.0	-17.33
98	17.5	-10.86	-10.0	-17.33
98	18.5	-10.84	-10.0	-17.33
98	19.5	-10.82	-10.0	-17.33
98	20.5	-10.80	-10.0	-17.33
98	21.5	-10.78	-10.0	-17.32
98	22.5	-10.76	-10.0	-17.32
98	23.5	-10.73	-10.0	-17.32
99	0.5	-10.71	-10.0	-17.32
99	1.5	-10.69	-10.0	-17.32
99	2.5	-10.67	-10.0	-17.32
99	3.5	-10.65	-10.0	-17.32
99	4.5	-10.63	-10.0	-17.32
99	5.5	-10.60	-10.0	-17.32
99	6.5	-10.58	-10.0	-17.32
99	7.5	-10.56	-10.0	-17.31
99	8.5	-10.54	-10.0	-17.31
99	9.5	-10.52	-10.0	-17.31
99	10.5	-10.49	-10.0	-17.31
99	11.5	-10.47	-10.0	-17.31
99	12.5	-10.45	-10.0	-17.31
99	13.5	-10.43	-10.0	-17.31
99	14.5	-10.41	-10.0	-17.31
99	15.5	-10.39	-10.0	-17.31
99	16.5	-10.36	-10.0	-17.30
99	17.5	-10.34	-10.0	-17.30
99	18.5	-10.32	-10.0	-17.30
99	19.5	-10.30	-10.0	-17.30
99	20.5	-10.28	-10.0	-17.30
99	21.5	-10.26	-10.0	-17.30
99	22.5	-10.23	-10.0	-17.30
99	23.5	-10.21	-10.0	-17.30
100	0.5	-10.19	-10.0	-17.30
100	1.5	-10.17	-10.0	-17.30
100	2.5	-10.15	-10.0	-17.29
100	3.5	-10.13	-10.0	-17.29
100	4.5	-10.10	-10.0	-17.29
100	5.5	-10.08	-10.0	-17.29
100	6.5	-10.06	-10.0	-17.29
100	7.5	-10.04	-10.0	-17.29
100	8.5	-10.02	-10.0	-17.29
100	9.5	-9.99	-10.0	-17.29
100	10.5	-9.97	-10.0	-17.29
100	11.5	-9.95	-10.0	-17.29
100	12.5	-9.95	-10.0	-17.28
100	13.5	-9.96	-10.0	-17.28
100	14.5	-9.97	-10.0	-17.28
100	15.5	-9.98	-10.0	-17.28
100	16.5	-9.99	-10.0	-17.28
100	17.5	-10.00	-10.0	-17.28
100	18.5	-10.01	-10.0	-17.28
100	19.5	-10.02	-10.0	-17.28
100	20.5	-10.03	-10.0	-17.28
100	21.5	-10.05	-10.0	-17.27
100	22.5	-10.06	-10.0	-17.27
100	23.5	-10.07	-10.0	-17.27
101	0.5	-10.08	-10.0	-17.27
101	1.5	-10.09	-10.0	-17.27
101	2.5	-10.10	-10.0	-17.27
101	3.5	-10.11	-10.0	-17.27
101	4.5	-10.12	-10.0	-17.27
101	5.5	-10.13	-10.0	-17.27
101	6.5	-10.15	-10.0	-17.27
101	7.5	-10.16	-10.0	-17.26
101	8.5	-10.17	-10.0	-17.26
101	9.5	-10.18	-10.0	-17.26
101	10.5	-10.19	-10.0	-17.26
101	11.5	-10.20	-10.0	-17.26
101	12.5	-10.21	-10.0	-17.26
101	13.5	-10.22	-10.0	-17.26
101	14.5	-10.23	-10.0	-17.26
101	15.5	-10.25	-10.0	-17.26
101	16.5	-10.26	-10.0	-17.26
101	17.5	-10.27	-10.0	-17.25
101	18.5	-10.28	-10.0	-17.25
101	19.5	-10.29	-10.0	-17.25
101	20.5	-10.30	-10.0	-17.25
101	21.5	-10.31	-10.0	-17.25
101	22.5	-10.32	-10.0	-17.25
101	23.5	-10.33	-10.0	-17.25
102	0.5	-10.34	-10.0	-17.25
102	1.5	-10.36	-10.0	-17.25
102	2.5	-10.37	-10.0	-17.24
102	3.5	-10.38	-10.0	-17.24
102	4.5	-10.39	-10.0	-17.24
102	5.5	-10.40	-10.0	-17.24
102	6.5	-10.41	-10.0	-17.24
102	7.5	-10.42	-10.0	-17.24
102	8.5	-10.43	-10.0	-17.24
102	9.5	-10.44	-10.0	-17.24
102	10.5	-10.46	-10.0	-17.24
102	11.5	-10.47	-10.0	-17.24
102	12.5	-10.48	-10.0	-17.23
102	13.5	-10.49	-10.0	-17.23
102	14.5	-10.50	-10.0	-17.23
102	15.5	-10.51	-10.0	-17.23
102	16.5	-10.52	-10.0	-17.23
102	17.5	-10.53	-10.0	-17.23
102	18.5	-10.54	-10.0	-17.23
102	19.5	-10.55	-10.0	-17.23
102	20.5	-10.57	-10.0	-17.23
102	21.5	-10.58	-10.0	-17.22
102	22.5	-10.59	-10.0	-17.22
102	23.5	-10.60	-10.0	-17.22
103	0.5	-10.61	-10.0	-17.22
103	1.5	-10.62	-10.0	-17.22
103	2.5	-10.63	-10.0	-17.22
103	3.5	-10.64	-10.0	-17.22
103	4.5	-10.65	-10.0	-17.22
103	5.5	-10.67	-10.0	-17.22
103	6.5	-10.68	-10.0	-17.22
103	7.5	-10.69	-10.0	-17.21
103	8.5	-10.70	-10.0	-17.21
103	9.5	-10.71	-10.0	-17.21
103	10.5	-10.72	-10.0	-17.21
103	11.5	-10.73	-10.0	-17.21
103	12.5	-10.74	-10.0	-17.21
103	13.5	-10.75	-10.0	-17.21
103	14.5	-10.77	-10.0	-17.21
103	15.5	-10.78	-10.0	-17.21
103	16.5	-10.79	-10.0	-17.21
103	17.5	-10.80	-10.0	-17.20
103	18.5	-10.81	-10.0	-17.20
103	19.5	-10.82	-10.0	-17.20
103	20.5	-10.83	-10.0	-17.20
103	21.5	-10.84	-10.0	-17.20
103	22.5	-10.85	-10.0	-17.20
103	23.5	-10.86	-10.0	-17.20
104	0.5	-10.88	-10.0	-17.20
104	1.5	-10.89	-10.0	-17.20
104	2.5	-10.90	-10.0	-17.19
104	3.5	-10.91	-10.0	-17.19
104	4.5	-10.92	-10.0	-17.19
104	5.5	-10.93	-10.0	-17.19
104	6.5	-10.94	-10.0	-17.19
104	7.5	-10.95	-10.0	-17.19
104	8.5	-10.96	-10.0	-17.19
104	9.5	-10.98	-10.0	-17.19
104	10.5	-10.99	-10.0	-17.19
104	11.5	-11.00	-10.0	-17.19
104	12.5	-11.01	-10.0	-17.18
104	13.5	-11.02	-10.0	-17.18
104	14.5	-11.03	-10.0	-17.18
104	15.5	-11.04	-10.0	-17.18
104	16.5	-11.05	-10.0	-17.18
104	17.5	-11.06	-10.0	-17.18
104	18.5	-11.08	-10.0	-17.18
104	19.5	-11.09	-10.0	-17.18
104	20.5	-11.10	-10.0	-17.18
104	21.5	-11.11	-10.0	-17.18
104	22.5	-11.12	-10.0	-17.17
104	23.5	-11.13	-10.0	-17.17
105	0.5	-11.14	-10.0	-17.17
105	1.5	-11.15	-10.0	-17.17
105	2.5	-11.16	-10.0	-17.17
105	3.5	-11.17	-10.0	-17.17
105	4.5	-11.19	-10.0	-17.17
105	5.5	-11.20	-10.0	-17.17
105	6.5	-11.21	-10.0	-17.17
105	7.5	-11.22	-10.0	-17.16
105	8.5	-11.23	-10.0	-17.16
105	9.5	-11.24	-10.0	-17.16
105	10.5	-11.25	-10.0	-17.16
105	11.5	-11.26	-10.0	-17.16
105	12.5	-11.27	-10.0	-17.16
105	13.5	-11.29	-10.0	-17.16
105	14.5	-11.30	-10.0	-17.16
105	15.5	-11.31	-10.0	-17.16
105	16.5	-11.32	-10.0	-17.16
105	17.5	-11.33	-10.0	-17.15
105	18.5	-11.34	-10.0	-17.15
105	19.5	-11.35	-10.0	-17.15
105	20.5	-11.36	-10.0	-17.15
105	21.5	-11.37	-10.0	-17.15
105	22.5	-11.39	-10.0	-17.15
105	23.5	-11.40	-10.0	-17.15
106	0.5	-11.41	-10.0	-17.15
106	1.5	-11.42	-10.0	-17.15
106	2.5	-11.43	-10.0	-17.14
106	3.5	-11.44	-10.0	-17.14
106	4.5	-11.45	-10.0	-17.14
106	5.5	-11.46	-10.0	-17.14
106	6.5	-11.47	-10.0	-17.14
106	7.5	-11.48	-10.0	-17.14
106	8.5	-11.50	-10.0	-17.14
106	9.5	-11.51	-10.0	-17.14
106	10.5	-11.52	-10.0	-17.14
106	11.5	-11.53	-10.0	-17.14
106	12.5	-11.54	-10.0	-17.13
106	13.5	-11.55	-10.0	-17.13
106	14.5	-11.56	-10.0	-17.13
106	15.5	-11.57	-10.0	-17.13
106	16.5	-11.58	-10.0	-17.13
106	17.5	-11.60	-10.0	-17.13
106	18.5	-11.61	-10.0	-17.13
106	19.5	-11.62	-10.0	-17.13
106	20.5	-11.63	-10.0	-17.13
106	21.5	-11.64	-10.0	-17.13
106	22.5	-11.65	-10.0	-17.12
106	23.5	-11.66	-10.0	-17.12
107	0.5	-11.67	-10.0	-17.12
107	1.5	-11.68	-10.0	-17.12
107	2.5	-11.69	-10.0	-17.12
107	3.5	-11.71	-10.0	-17.12
107	4.5	-11.72	-10.0	-17.12
107	5.5	-11.73	-10.0	-17.12
107	6.5	-11.74	-10.0	-17.12
107	7.5	-11.75	-10.0	-17.11
107	8.5	-11.76	-10.0	-17.11
107	9.5	-11.77	-10.0	-17.11
107	10.5	-11.78	-10.0	-17.11
107	11.5	-11.79	-10.0	-17.11
107	12.5	-11.81	-10.0	-17.11
107	13.5	-11.82	-10.0	-17.11
107	14.5	-11.83	-10.0	-17.11
107	15.5	-11.84	-10.0	-17.11
107	16.5	-11.85	-10.0	-17.11
107	17.5	-11.86	-10.0	-17.10
107	18.5	-11.87	-10.0	-17.10
107	19.5	-11.88	-10.0	-17.10
107	20.5	-11.89	-10.0	-17.10
107	21.5	-11.91	-10.0	-17.10
107	22.5	-11.92	-10.0	-17.10
107	23.5	-11.93	-10.0	-17.10
108	0.5	-11.94	-10.0	-17.10
108	1.5	-11.95	-10.0	-17.10
108	2.5	-11.96	-10.0	-17.09
108	3.5	-11.97	-10.0	-17.09
108	4.5	-11.98	-10.0	-17.09
108	5.5	-11.99	-10.0	-17.09
108	6.5	-12.00	-10.0	-17.09
108	7.5	-12.02	-10.0	-17.09
108	8.5	-12.03	-10.0	-17.09
108	9.5	-12.04	-10.0	-17.09
108	10.5	-12.05	-10.0	-17.09
108	11.5	-12.06	-10.0	-17.09
108	12.5	-12.07	-10.0	-17.08
108	13.5	-12.08	-10.0	-17.08
108	14.5	-12.09	-10.0	-17.08
108	15.5	-12.10	-10.0	-17.08
108	16.5	-12.12	-10.0	-17.08
108	17.5	-12.13	-10.0	-17.08
108	18.5	-12.14	-10.0	-17.08
108	19.5	-12.15	-10.0	-17.08
108	20.5	-12.16	-10.0	-17.08
108	21.5	-12.17	-10.0	-17.08
108	22.5	-12.18	-10.0	-17.07
108	23.5	-12.19	-10.0	-17.07
109	0.5	-12.20	-10.0	-17.07
109	1.5	-12.22	-10.0	-17.07
109	2.5	-12.23	-10.0	-17.07
109	3.5	-12.24	-10.0	-17.07
109	4.5	-12.25	-10.0	-17.07
109	5.5	-12.26	-10.0	-17.07
109	6.5	-12.27	-10.0	-17.07
109	7.5	-12.28	-10.0	-17.06
109	8.5	-12.29	-10.0	-17.06
109	9.5	-12.30	-10.0	-17.06
109	10.5	-12.31	-10.0	-17.06
109	11.5	-12.33	-10.0	-17.06
109	12.5	-12.34	-10.0	-17.06
109	13.5	-12.35	-10.0	-17.06
109	14.5	-12.36	-10.0	-17.06
109	15.5	-12.37	-10.0	-17.06
109	16.5	-12.38	-10.0	-17.06
109	17.5	-12.39	-10.0	-17.05
109	18.5	-12.40	-10.0	-17.05
109	19.5	-12.41	-10.0	-17.05
109	20.5	-12.43	-10.0	-17.05
109	21.5	-12.44	-10.0	-17.05
109	22.5	-12.45	-10.0	-17.05
109	23.5	-12.46	-10.0	-17.05
110	0.5	-12.47	-10.0	-17.05
110	1.5	-12.48	-10.0	-17.05
110	2.5	-12.49	-10.0	-17.05
110	3.5	-12.50	-10.0	-17.04
110	4.5	-12.51	-10.0	-17.04
110	5.5	-12.52	-10.0	-17.04
110	6.5	-12.54	-10.0	-17.04
110	7.5	-12.55	-10.0	-17.04
110	8.5	-12.56	-10.0	-17.04
110	9.5	-12.57	-10.0	-17.04
110	10.5	-12.58	-10.0	-17.04
110	11.5	-12.59	-10.0	-17.04
110	12.5	-12.60	-10.0	-17.03
110	13.5	-12.61	-10.0	-17.03
110	14.5	-12.62	-10.0	-17.03
110	15.5	-12.64	-10.0	-17.03
110	16.5	-12.65	-10.0	-17.03
110	17.5	-12.66	-10.0	-17.03
110	18.5	-12.67	-10.0	-17.03
110	19.5	-12.68	-10.0	-17.03
110	20.5	-12.69	-10.0	-17.03
110	21.5	-12.70	-10.0	-17.03
110	22.5	-12.71	-10.0	-17.02
110	23.5	-12.72	-10.0	-17.02
111	0.5	-12.74	-10.0	-17.02
111	1.5	-12.75	-10.0	-17.02
111	2.5	-12.76	-10.0	-17.02
111	3.5	-12.77	-10.0	-17.02
111	4.5	-12.78	-10.0	-17.02
111	5.5	-12.79	-10.0	-17.02
111	6.5	-12.80	-10.0	-17.02
111	7.5	-12.81	-10.0	-17.01
111	8.5	-12.82	-10.0	-17.01
111	9.5	-12.83	-10.0	-17.01
111	10.5	-12.85	-10.0	-17.01
111	11.5	-12.86	-10.0	-17.01
111	12.5	-12.87	-10.0	-17.01
111	13.5	-12.88	-10.0	-17.01
111	14.5	-12.89	-10.0	-17.01
111	15.5	-12.90	-10.0	-17.01
111	16.5	-12.91	-10.0	-17.01
111	17.5	-12.92	-10.0	-17.00
111	18.5	-12.93	-10.0	-17.00
